spatial_node_id,latitude,longitude,police_station,address
563.0,12.958236,77.57410707142857,V.V.Puram (C.Pet),"KR Main Road, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)"
566.0,12.973232066666666,77.5130871,Jnanabharathi,"Dr Rajkumar Puniya Bhoomi Road, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
567.0,12.95372239,77.57679302,V.V.Puram (C.Pet),"Sajjan Rao Road, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)"
568.0,12.9215568,77.56018569999999,Banashankari,"MK Puttalingaiah Main Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
569.0,13.01680446,77.66078836,Banaswadi,"MBT Road, Vijaya Bank Colony, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
570.0,12.987938,77.57419515000001,Sheshadripuram,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
573.0,13.0166851,77.5590135,Yeshwanthpura,"Canara Union Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
575.0,12.90677428,77.5458696175,K.S. Layout,"Subramanyapura Main Road, Veerabhadra Layout, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)"
576.0,13.0312086,77.5244957,Peenya,"5th Cross Road, Industrial Area Stage 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
578.0,12.9289557,77.5677555,Banashankari,"9th Main Road, Siddanna Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)"
582.0,12.93119625,77.580105675,Jayanagara,"25th Cross Road, 22nd Cross 4th Main Road Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
584.0,12.9955903,77.6166919,Pulikeshinagar(F.Town),"Wheeler Road, Sindhi Colony, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)"
586.0,13.0246963,77.5470577,Yeshwanthpura,"Mumbai Bengaluru Highway, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
587.0,12.9740227,77.57890904285715,Upparpet,"Kempegowda Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)"
589.0,12.961391966666667,77.58405916666668,Halasuru Gate,"Model Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)"
591.0,12.963106425,77.566902225,Chamarajpet,"BGS Flyover, Anandpuram, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)"
593.0,13.04359555,77.6048625,Hebbala,"MBT Road, New Layout, RT Nagar Post, Bengaluru, Karnataka. Pin-560032 (India)"
595.0,12.9434576,77.5778043,Basavanagudi,"Church Road, Madhav Rao Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
597.0,12.8394,77.65426,Electronic City,"Neeladri Road, Concorde Cuppertino, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
601.0,13.0008671,77.5713369,Malleshwaram,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
603.0,13.14064616,77.61753042000001,Chikkajala,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)"
604.0,12.87933956,77.64620876000001,Electronic City,"Electronics City Flyover, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)"
607.0,12.977232366666668,77.60877603333334,Shivajinagar,"Cubbon Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
608.0,13.0514402,77.5391192,Jalahalli,"H Mount Estate Road, Prestige Kensington Gardens, HMT Industrial Estate, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)"
609.0,13.0852483,77.5535017,Yelahanka,"Yelahanka Road, Stage 1, Aditya Nagar, Chikkabettahalli, Bengaluru, Karnataka. Pin-560097 (India)"
610.0,12.914812300000001,77.5998945,Mico Layout,"Bannerghatta Main Road, Gopalan Innovation Mall, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)"
611.0,12.916855720000001,77.67343321,Bellandur,"Sarjapura Main Road, Divyasree Elan Homes, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)"
612.0,12.997966196666667,77.66350613,Banaswadi,"1st Main Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
617.0,12.97512525,77.61996235000001,Halasur,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
620.0,12.8838862,77.6434895,Electronic City,"Hosur Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
621.0,13.14276,77.6177623,Chikkajala,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)"
622.0,13.0462281,77.6027534,Hebbala,"5th Cross Road, Prestige Misty Waters, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
625.0,12.928875133333333,77.58620313333333,Jayanagara,"30th Cross Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
626.0,13.012206566666668,77.5691723,Sadashivanagar,"CV Raman Circle, CV Raman Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)"
627.0,12.9852233,77.4846533,Kamakshipalya,"Magadi Main Road, Apanapa Layout, Byadrahalli, Bengaluru, Karnataka. Pin-560091 (India)"
630.0,12.988623575,77.47266350000001,Kamakshipalya,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)"
631.0,13.0614137,77.57621855,Kodigehalli,"Tindlu Road, Dasappa Layout, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)"
633.0,12.986025,77.48836,Kamakshipalya,"Muddayanapalya Road, Gaddekhani, Anjana Nagar, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)"
635.0,12.960686500000001,77.7475409,Whitefield,"Hagadur Main Road, Carmel Heights, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
636.0,13.043408849999999,77.60787435,Hebbala,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
637.0,12.8542041,77.664314,Electronic City,"4th Main Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
638.0,13.019253466666667,77.53197913333334,Rajajinagar,"Dr Rajkumar Puniya Bhoomi Road, Block 1, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)"
644.0,12.93649805,77.606325,Mico Layout,"Hosur Road, Bren Optimus, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)"
652.0,12.987135225,77.5722898,Sheshadripuram,"Deena Seva Sangh Road, RV Shetty Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
653.0,12.993005133333334,77.57145166666668,Sheshadripuram,"Sri Venkataranga Iyengar Road, Mill Corner Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
654.0,12.9758096,77.6135061,Shivajinagar,"Cubbon Road, Dickenson Road Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
658.0,13.0426282,77.6108847,Hebbala,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
659.0,12.8304088,77.6810331,Electronic City,"Hosur Road, Mahendra Aarya Homes, Ananath Nagar Phase 1, Kammasandra Anekal Taluka, Bengaluru, Karnataka. Pin-560100 (India)"
660.0,13.0395613,77.62392095333333,K.G. Halli,"Nagawara Main Road, Chanukya Layout, Nagavara Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)"
661.0,12.91395725,77.56728687500001,Banashankari,"Subramanyapura Main Road, Teachers Colony, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)"
666.0,12.9994689,77.54096200000001,Vijayanagara,"Kurubarahalli Main Road, Shankarmata Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560086 (India)"
671.0,13.048748,77.5492821,Jalahalli,"HMT Main Road, Kempe Gowda HMT Estate, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)"
674.0,13.0449557,77.7482787,K.R. Pura,"MBT Road, Salarpuria Sattva East Crest, Konadasapura, Bengaluru, Karnataka. Pin-560049 (India)"
675.0,13.0046931,77.6360591,Banaswadi,"Kammanahalli Main Road, Seva Nagar, New Lingarajapuram, Bengaluru, Karnataka. Pin-560033 (India)"
676.0,13.004089,77.6194467,Pulikeshinagar(F.Town),"Davis Road, Lazar Layout, Cooke Town, Bengaluru, Karnataka. Pin-560005 (India)"
677.0,13.0595733,77.5594,Yelahanka,"Doddabommasandra Main Road, Peta Siddappa Circle, Dodda Bommasandra, Bengaluru, Karnataka. Pin-560097 (India)"
680.0,12.973265225,77.58148725,Upparpet,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)"
681.0,12.963597133333332,77.58905929999999,Halasuru Gate,"Mission Road, ETO Junction, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)"
682.0,12.9832924,77.60315625,Shivajinagar,"Central Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
685.0,12.982838045,77.63742205,Jeevanbheemanagar,"Old Madras Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
687.0,12.992790539999998,77.57452462,Sheshadripuram,"Anjaneya Temple Street, Krishna Block, Malleshwaram, Bengaluru, Karnataka. Pin-560020 (India)"
688.0,12.9116064,77.55303715,K.S. Layout,"Subramanyapura Main Road, Komarla Brigade Residency, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)"
689.0,12.9809837,77.6111124,Shivajinagar,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
690.0,12.877076366666666,77.59528326666667,Hulimavu,"Bannerghatta Main Road, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)"
691.0,13.00129,77.6188442,Pulikeshinagar(F.Town),"Pottery Road, Pottery Road CHS, Cooke Town, Bengaluru, Karnataka. Pin-560005 (India)"
692.0,12.9297671,77.6330898,Adugodi,"80 Feet Road, Block 1, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
693.0,12.9767271,77.5139048,Jnanabharathi,"1st Main Road, Puttaiah Block, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
696.0,12.9823019,77.6333868,Jeevanbheemanagar,"Old Madras Road, Bangalore Metropolitan Transport Corporation Quarters, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
700.0,13.1330567,77.695735,Chikkajala,"Unnamed Road, Yadiyuru, Bengaluru, Karnataka. Pin-562149 (India)"
706.0,12.9560396,77.6211669,Ashok Nagar,"Lower Agaram Road, Sannenahalli, Viveka Nagar, Bengaluru, Karnataka. Pin-560047 (India)"
710.0,12.8795839,77.5955709,Hulimavu,"Bannerghatta Main Road, Pride Regalia Apartment, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)"
711.0,13.007098399999999,77.68871353333333,K.R. Pura,"MBT Road, ITI Township, KR Puram, Bengaluru, Karnataka. Pin-560016 (India)"
714.0,12.960167550000001,77.57188655,V.V.Puram (C.Pet),"Pampa Mahakavi Road, TP Kailasam Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)"
718.0,12.90665705,77.47326960000001,Kengeri,"Mysore Road, The Arena, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)"
723.0,12.9757466,77.56225155,Magadi Road,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)"
724.0,12.8925839,77.5999375,Mico Layout,"1st Cross Road, RMZ Futura, Arakere, Bengaluru, Karnataka. Pin-560076 (India)"
727.0,13.0300746,77.5630008,Yeshwanthpura,"MS Ramaiah College Road, MSR Students Enclave, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)"
728.0,13.024011199999999,77.64319253333333,Banaswadi,"5th A Cross Road, HRBR Layout Extension, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)"
731.0,12.935647,77.6933481,HAL Old Airport,"Embassy Tech Square Main Road, Embassy Tech Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
732.0,13.0091574,77.6622936,Banaswadi,"4th Cross Road, Jala, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
733.0,13.11660685,77.5780823,Yelahanka,"Doddaballapur Main Road, Isak Layout, Anantapura, Bengaluru, Karnataka. Pin-560064 (India)"
737.0,13.0036663,77.6171413,Pulikeshinagar(F.Town),"Clark Road, Richards Town, Bengaluru, Karnataka. Pin-560005 (India)"
738.0,12.9680089,77.6004777,Ashok Nagar,"Field Marshal KM Cariappa Road, Cash Pharmacy Junction, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
740.0,12.9982847,77.6722483,Banaswadi,"MBT Road, Jyothipuram, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)"
741.0,12.937551200000001,77.62739603333334,Adugodi,"Domlur Inner Ring Road, Sony World Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
743.0,13.0642359,77.4548054,Chikkabanavara,"Mumbai Bengaluru Highway, Makali, Bengaluru, Karnataka. Pin-562162 (India)"
747.0,12.9875246,77.4751746,Kamakshipalya,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)"
748.0,13.1340883,77.616595,Yelahanka,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)"
753.0,13.1188317,77.577265,Yelahanka,"Doddaballapur Main Road, NCC Urban Mayfair, Anantapura, Bengaluru, Karnataka. Pin-560064 (India)"
754.0,13.056720733333334,77.54669521666666,Jalahalli,"Rajatha Bhavana Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)"
755.0,12.9884265,77.6894444,Mahadevapura,"Outer Ring Road, Durga Rainbow, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)"
758.0,12.923516,77.58024845,Jayanagara,"4th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)"
759.0,12.91685245,77.59742705,Jayanagara,"East End A Main Road, Dr BR Ambedkar Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)"
760.0,12.95566159,77.72065301,Whitefield,"HAL Airport Road, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)"
761.0,12.92108,77.5734531,Banashankari,"27th Cross Road, Brigade Software Park, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)"
763.0,13.147734,77.6187076,Chikkajala,"Bengaluru Bellary Road, Farah Seven, Sri Rajarajeshwari Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)"
764.0,12.988251105,77.55001641000001,Vijayanagara,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
769.0,12.9765795,77.611037,Shivajinagar,"Cubbon Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
775.0,13.056078,77.6329093,Hennuru,"Thanisandra Main Road, Thanisandra Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)"
776.0,12.9559471,77.7290451,Whitefield,"HAL Airport Road, Parimala Sunridge, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)"
777.0,13.0622879,77.6333968,Hennuru,"Thanisandra Main Road, King Space Meadows, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)"
778.0,12.9250715,77.6375839,Adugodi,"Sarjapur Marathahalli Road, Jakkasandra, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
779.0,12.9603335,77.6435282,Jeevanbheemanagar,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)"
781.0,12.965722549999999,77.6196186,Halasur,"Victoria Road, ASC Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)"
784.0,12.9082725,77.6916917,Bellandur,"Sarjapura Main Road, KPR Sunrise Square, P Krishnappa Layout, Doddakannelli, Bengaluru, Karnataka. Pin-560035 (India)"
785.0,12.9621302,77.5335461,Byatarayanapura,"Chord Road, BHEL Township, Widia Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
787.0,12.9843622,77.582986,High ground,"Dr MH Ambarish Road, Trilite Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
790.0,13.042719325,77.5981449,Hebbala,"MBT Road, Kariyanna Layout, Guddadahalli, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
794.0,12.924525150000001,77.62839945,Adugodi,"1st Cross Road, Krupanidhi College Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
797.0,12.973764150000001,77.5500964,Magadi Road,"G Narayana Kumar Road, Old Tollgate, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)"
798.0,13.0459326,77.7502339,K.R. Pura,"MBT Road, Subhams Antique City, Konadasapura, Bengaluru, Karnataka. Pin-560049 (India)"
801.0,13.1611682,77.595828,Chikkajala,"Telecom Layout Road, Phase 2A, After The Rain, Bettahalasur, Bengaluru, Karnataka. Pin-562157 (India)"
802.0,12.9227216,77.5434673,Banashankari,"Ittamadu Road, Maruthi Nagar, Ittamadu, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
803.0,13.034825,77.628625,K.G. Halli,"MBT Road, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)"
805.0,12.9656183,77.7489031,Whitefield,"Whitefield Main Road, Sobha Rose Apartment, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
806.0,13.125122950000002,77.57415449999999,Yelahanka,"DVN MD 6, Assetz The Secret Lake, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)"
807.0,12.930687,77.5434701,Banashankari,"80 Feet Main Road, Hoaskerehalli Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
809.0,12.9614818,77.63574556666667,Halasur,"Old Airport Road, Attimaramma Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)"
810.0,12.9383414,77.7455907,Whitefield,"27th Cross Road, BMG Layout, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)"
811.0,13.0184217,77.56126,Yeshwanthpura,"MS Ramaiah Road, PW Frames Colony, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
817.0,12.9977614,77.7213522,K.R. Pura,"Kodigehalli Main Road, HA Basi Reddy Layout, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)"
820.0,13.0287972,77.6206363,K.G. Halli,"Nagawara Main Road, Eranna Palya, HBR Layout, Bengaluru, Karnataka. Pin-560045 (India)"
823.0,12.9124633,77.6380122,HSR Layout,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
824.0,12.919432449999999,77.542255225,Banashankari,"Ittamadu Road, Thimmaraya Gowda Layout, Ittamadu, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
825.0,12.99518265,77.60833165,Pulikeshinagar(F.Town),"Haines Road, Prestige Deja Vu, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
827.0,13.1013365,77.5835663,Yelahanka,"Yelahanka New Town Main Road, Sector B, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)"
831.0,13.0735695,77.5033353,Chikkabanavara,"Hesaraghatta Main Road, Janapriya Nivas, Chikkasandra, Bengaluru, Karnataka. Pin-560090 (India)"
833.0,12.8718258,77.6512363,Electronic City,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)"
836.0,13.0122874,77.5090347,Peenya,"S Nataraj Kumar Road, Industrial Area Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
837.0,12.9958759,77.5715134,Malleshwaram,"Sri Venkataranga Ayangar Road, Shivanandappa Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
838.0,12.9704729,77.6102571,Ashok Nagar,"Commissariat Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)"
840.0,12.944691325,77.6028546,Adugodi,"Bannerghatta Main Road, Mythreyi Naimisha, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)"
842.0,12.967632799999999,77.57445443333334,Chamarajpet,"AS Char Main Road, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
844.0,13.0278723,77.5715932,Sadashivanagar,"Shri Bala Anjaneya Swami Temple Road, MS Ramaiah Hospital Junction, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
845.0,12.9707873,77.5762439,City Market,"AS Char Main Road, Telagupet, Bengaluru, Karnataka. Pin-560002 (India)"
847.0,13.000733966666667,77.75763169999999,Mahadevapura,"Kadugodi Railway Bridge, Golden Blossom Apartment, Belatur Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)"
852.0,12.9063283,77.5760228,J.P. Nagar,"16th Cross Road, Rose Garden, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)"
855.0,12.9849591,77.6915765,Mahadevapura,"Outer Ring Road, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)"
856.0,12.9995975,77.6196896,Pulikeshinagar(F.Town),"Lazar Road, Government Police Quarters, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
859.0,13.0979853,77.5669184,Yelahanka,"Atturu Main Road, Escorts Layout, Attur Layout, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)"
863.0,12.9883475,77.61757320000001,Pulikeshinagar(F.Town),"Tank Road, Mother Teresa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
864.0,13.0117307,77.5519405,Malleshwaram,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)"
865.0,13.0305585,77.5159596,Peenya,"ABB Cross Road, Narayanapura, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
866.0,12.971090385,77.56642569499999,Magadi Road,"Binny Mill Main Road, Binny Mill Circle, Binnypete, Bengaluru, Karnataka. Pin-560023 (India)"
868.0,12.979,77.640885,Jeevanbheemanagar,"100 Feet Road, Sri Krishnappa Layout, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
874.0,12.910431,77.5840122,J.P. Nagar,"9th Cross Road, Jeevan Mitra Apartment, Jeevan Sathi Colony, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)"
878.0,12.9354043,77.5848702,Jayanagara,"10th Main Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)"
879.0,12.9160634,77.6353392,HSR Layout,"9th Main Road, Sai Nandana Residency, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
883.0,12.9389375,77.5926618,Wilson Garden,"1st Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)"
885.0,13.0035148,77.5298216,Rajajinagar,"17th Main Road, RIECHS Layout, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)"
886.0,12.9207073,77.58594345,Jayanagara,"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)"
888.0,12.956357163333331,77.73203536999999,Whitefield,"HAL Airport Road, Miraya Rose, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)"
889.0,12.8976817,77.6347539,HSR Layout,"Electronics City Flyover, Narasimha Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
890.0,12.9385767,77.63319,Ashok Nagar,"Domlur Inner Ring Road, Srinivagilu Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)"
891.0,12.9850977,77.55602755000001,Rajajinagar,"10th Main Road, Block 4E, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
892.0,12.9574481,77.5194348,Byatarayanapura,"Dr Rajkumar Puniya Bhoomi Road, New Income Tax Layout, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)"
894.0,13.004658,77.7100041,K.R. Pura,"Basavanapura Road, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
895.0,12.96618402,77.53564766,Vijayanagara,"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
901.0,13.022868,77.6396443,Banaswadi,"4th G Main Road, Block 2, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)"
909.0,12.9213061,77.7361817,Whitefield,"Gunjurupalya Road, Sapthagiri Nirvana, Gunjur, Bengaluru, Karnataka. Pin-560087 (India)"
912.0,12.9630608,77.7023872,HAL Old Airport,"1st Main Road, Roshni Tech Hub, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
917.0,12.9153846,77.6384335,HSR Layout,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
918.0,13.00684025,77.75739164999999,Mahadevapura,"Whitefield Main Road, Reddys Keerthi Residency, Belathur, Bengaluru, Karnataka. Pin-560067 (India)"
927.0,12.94095523,77.696044,HAL Old Airport,"Kadubeesanahalli Underpass, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
930.0,12.9974507,77.6698174,Banaswadi,"Outer Ring Road, Ranka Junction, Annaiah Reddy Industrial Area, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
933.0,12.9988082,77.57135165,Malleshwaram,"8th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
937.0,12.9821964,77.6459164,Jeevanbheemanagar,"Sir CV Raman Hospital Road, George Thangiah Complex, Michaelpalya, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
941.0,12.9768137,77.6966098,Mahadevapura,"Outer Ring Road, Zonasha Saphire, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)"
943.0,12.999916599999999,77.5511802,Malleshwaram,"14th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
946.0,12.9410827,77.5799627,Basavanagudi,"RV Road, Parasmani Regency, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)"
948.0,12.8928009,77.4796977,Kengeri,"Nice Road, The Green Valley Address, Doddabele, Bengaluru, Karnataka. Pin-560060 (India)"
950.0,12.956316300000001,77.57722385,City Market,"Kalasipalyam Main Road, Basappa Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)"
952.0,12.9678065,77.6529808,Jeevanbheemanagar,"Jeevan Bhima Nagar Main Road, Sector 11, LIC Colony, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)"
958.0,12.9575581,77.5031953,Jnanabharathi,"Kengeri Main Road, Vishveshwarya Layout, Mallathahalli, Bengaluru, Karnataka. Pin-560056 (India)"
959.0,13.0267184,77.6202561,K.G. Halli,"80 Feet Road, St Marys Layout, Sarvodaya Nagar, HBR Layout, Bengaluru, Karnataka. Pin-560045 (India)"
960.0,12.9841489,77.6490274,Jeevanbheemanagar,"Suranjan Das Road, Duo Harmony, Binnamangala, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
