spatial_node_id,police_station,address,total_historical_impact,H_Score
122.0,R.T. Nagar,"2nd Cross Road, Mariappa Garden, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",0.9899999999999999,0.01708369283865401
868.0,Jeevanbheemanagar,"100 Feet Road, Sri Krishnappa Layout, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",0.96,0.016566005176876616
764.0,Vijayanagara,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.91,0.015703192407247626
288.0,Ashok Nagar,"Field Marshal KM Cariappa Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",0.9099999999999999,0.015703192407247626
595.0,Basavanagudi,"Church Road, Madhav Rao Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0.8999999999999999,0.015530629853321827
644.0,Mico Layout,"Hosur Road, Bren Optimus, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",0.8999999999999999,0.015530629853321827
323.0,Yelahanka,"Bengaluru Bellary Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",0.8999999999999999,0.015530629853321827
118.0,Cubbon Park,"AH 43, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",0.8999999999999999,0.015530629853321827
728.0,Banaswadi,"5th A Cross Road, HRBR Layout Extension, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",0.8999999999999999,0.015530629853321827
733.0,Yelahanka,"Doddaballapur Main Road, Isak Layout, Anantapura, Bengaluru, Karnataka. Pin-560064 (India)",0.8999999999999999,0.015530629853321827
124.0,Rajajinagar,"Dr Rajkumar Puniya Bhoomi Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",0.8999999999999999,0.015530629853321827
933.0,Malleshwaram,"8th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",0.8999999999999999,0.015530629853321827
380.0,Vijayanagara,"Chord Road, Basava Mantapa Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.8500000000000001,0.014667817083692839
477.0,HAL Old Airport,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",0.8500000000000001,0.014667817083692839
115.0,HSR Layout,"Agara Junction Flyover, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.8500000000000001,0.014667817083692839
58.0,Kamakshipalya,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",0.8500000000000001,0.014667817083692839
109.0,HAL Old Airport,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.8500000000000001,0.014667817083692839
33.0,Mico Layout,"Bannerghatta Main Road, Sobha Magnolia, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",0.8500000000000001,0.014667817083692839
503.0,Cubbon Park,"Mahatma Gandhi Road, Cauvery Junction, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",0.8500000000000001,0.014667817083692839
1523.0,Pulikeshinagar(F.Town),"Mosque Road, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",0.8250000000000001,0.014236410698878344
1148.0,K.R. Pura,"South 3rd Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",0.8250000000000001,0.014236410698878344
1180.0,Jalahalli,"SM Road, Prasad Enclave, Jalahalli, Bengaluru, Karnataka. Pin-560015 (India)",0.8250000000000001,0.014236410698878344
1535.0,Mico Layout,"Outer Ring Road, Ram Sridhar Apartment, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",0.8250000000000001,0.014236410698878344
1198.0,Whitefield,"Sri Karumariamman Temple Road, DS Max Spark, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.8250000000000001,0.014236410698878344
1531.0,Electronic City,"NICE Road, Greenfinch Vallerian, Beretana Agarhara, Bengaluru, Karnataka. Pin-560100 (India)",0.8250000000000001,0.014236410698878344
1517.0,Halasur,"Old Airport Road, ASC Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",0.8250000000000001,0.014236410698878344
1537.0,Electronic City,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",0.8250000000000001,0.014236410698878344
31.0,Magadi Road,"Magadi Road, Sobha Indraprastha, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",0.8250000000000001,0.014236410698878344
1082.0,Mahadevapura,"Whitefield Road, Bhoruka Tech Park, Mahadevapura Industrial Area, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",0.8250000000000001,0.014236410698878344
1096.0,Rajajinagar,"17th Main Road, RIECHS Layout, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)",0.8250000000000001,0.014236410698878344
1624.0,Wilson Garden,"Hosur Road, Kengal Hanumanthaiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",0.8250000000000001,0.014236410698878344
1542.0,Sadashivanagar,"11th Cross Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",0.8250000000000001,0.014236410698878344
1097.0,Electronic City,"Hosur Road, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",0.8250000000000001,0.014236410698878344
179.0,Electronic City,"Hosur Road, Muthurayappa Estate, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",0.8250000000000001,0.014236410698878344
743.0,Chikkabanavara,"Mumbai Bengaluru Highway, Makali, Bengaluru, Karnataka. Pin-562162 (India)",0.8250000000000001,0.014236410698878344
1504.0,Peenya,"3rd Main Road, Chakkasandra, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",0.8250000000000001,0.014236410698878344
740.0,Banaswadi,"MBT Road, Jyothipuram, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",0.8250000000000001,0.014236410698878344
1103.0,Sadashivanagar,"13th Cross Road, Palace Orchard Apartment, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",0.8250000000000001,0.014236410698878344
244.0,Sadashivanagar,"Sankey Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",0.8250000000000001,0.014236410698878344
1164.0,K.R. Pura,"5th Main Road, Block 4 Brindavan Layout, Ayyappa Nagar, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",0.8250000000000001,0.014236410698878344
1124.0,Devanahalli Airport,"DVN MD 7, Boovanahalli, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)",0.8250000000000001,0.014236410698878344
1356.0,Kengeri,"Nice Bangalore Mysore Expressway, Hanumanthappa Layout, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.8250000000000001,0.014236410698878344
995.0,Wilson Garden,"Lalbagh Main Road, Pride Hulkul, Vinoba Nagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",0.8250000000000001,0.014236410698878344
1414.0,HAL Old Airport,"Yemalur Road, 77.com, 77 Town Centre, Yemlur, Bengaluru, Karnataka. Pin-560037 (India)",0.8250000000000001,0.014236410698878344
1282.0,Whitefield,"5th Cross Road, Brooke Bond, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.8250000000000001,0.014236410698878344
479.0,Pulikeshinagar(F.Town),"Pottery Road, Pottery Road CHS, Cooke Town, Bengaluru, Karnataka. Pin-560005 (India)",0.8250000000000001,0.014236410698878344
480.0,Mahadevapura,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",0.8250000000000001,0.014236410698878344
485.0,Jalahalli,"SM Road, Subroto Enclave, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",0.8250000000000001,0.014236410698878344
328.0,Pulikeshinagar(F.Town),"Assayee Road, Meanee Avenue Layout, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",0.8250000000000001,0.014236410698878344
1233.0,Jeevanbheemanagar,"3rd Cross Road, Krishna Reddy Layout, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",0.8250000000000001,0.014236410698878344
69.0,Electronic City,"4th Main Road, Abbaiah Reddy Layout, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",0.8250000000000001,0.014236410698878344
339.0,Thalagattapura,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",0.8250000000000001,0.014236410698878344
1241.0,Electronic City,"Hosur Road, Keerthi Royal Palms, Beretana Agarhara, Bengaluru, Karnataka. Pin-560100 (India)",0.8250000000000001,0.014236410698878344
538.0,K.R. Pura,"Rampura Main Road, Avalahalli South Taluka, Bengaluru, Karnataka. Pin-560049 (India)",0.8250000000000001,0.014236410698878344
1217.0,Jalahalli,"Rajatha Bhavana Road, Dr K Shivaramakarantha Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",0.8250000000000001,0.014236410698878344
1247.0,Kamakshipalya,"Magadi Main Road, Vishweshwaraya Nagar, Anjana Nagar, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",0.8250000000000001,0.014236410698878344
1248.0,Thalagattapura,"Konanakunte Main Road, Thalaghattapura, Bengaluru, Karnataka. Pin-560109 (India)",0.8250000000000001,0.014236410698878344
980.0,Whitefield,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",0.8250000000000001,0.014236410698878344
1396.0,Thalagattapura,"NICE Road, NICE Road Cloverleaf Junction, Varahasandra, Bengaluru, Karnataka. Pin-560060 (India)",0.8250000000000001,0.014236410698878344
524.0,Malleshwaram,"80 Feet Ring Road, Dr Rajkumar Road 10th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.8250000000000001,0.014236410698878344
511.0,Halasuru Gate,"Dr Ambedkar Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",0.8250000000000001,0.014236410698878344
1399.0,Thalagattapura,"NICE Road, Nagegowda Palya, Bengaluru, Karnataka. Pin-560109 (India)",0.8250000000000001,0.014236410698878344
1397.0,Thalagattapura,"NICE Road, The Little Valley, Rachanamadu, Bengaluru, Karnataka. Pin-560062 (India)",0.8250000000000001,0.014236410698878344
375.0,Shivajinagar,"Casuarina Street, Balappa Garden, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",0.8250000000000001,0.014236410698878344
1228.0,Devanahalli Airport,"Devanahalli Bypass, Akkupet, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)",0.8250000000000001,0.014236410698878344
1298.0,Chikkabanavara,"Hesaraghatta Main Road, Nisarga Layout, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",0.8250000000000001,0.014236410698878344
462.0,Thalagattapura,"Konanakunte Main Road, Hosahalli South Taluka, Bengaluru, Karnataka. Pin-560109 (India)",0.8250000000000001,0.014236410698878344
637.0,Electronic City,"4th Main Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",0.8250000000000001,0.014236410698878344
1341.0,Bellandur,"Sarjapura Main Road, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",0.8250000000000001,0.014236410698878344
885.0,Rajajinagar,"17th Main Road, RIECHS Layout, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)",0.8250000000000001,0.014236410698878344
597.0,Electronic City,"Neeladri Road, Concorde Cuppertino, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",0.8250000000000001,0.014236410698878344
1570.0,Malleshwaram,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.8250000000000001,0.014236410698878344
47.0,Devanahalli Airport,"Bangalore Bellary Road, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",0.8250000000000001,0.014236410698878344
447.0,Kamakshipalya,"Magadi Main Road, Byadrahalli, Bengaluru, Karnataka. Pin-560091 (India)",0.8250000000000001,0.014236410698878344
1284.0,Kamakshipalya,"Dr Rajkumar Puniya Bhoomi Road, Sattva Anugraha, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",0.8250000000000001,0.014236410698878344
1287.0,Kamakshipalya,"Dr Rajkumar Puniya Bhoomi Road, Ramakrishna Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",0.8250000000000001,0.014236410698878344
1309.0,Whitefield,"Sarjapura Main Road, Ambedkar Nagar, Chikkabellandur, Bengaluru, Karnataka. Pin-560035 (India)",0.8250000000000001,0.014236410698878344
1215.0,Whitefield,"Vibgyor High School Road, Vaswani Menlo Park, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",0.8250000000000001,0.014236410698878344
666.0,Vijayanagara,"Kurubarahalli Main Road, Shankarmata Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560086 (India)",0.825,0.014236410698878342
343.0,Peenya,"Nagasandra Layout Main Road, Arvind Oasis, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",0.825,0.014236410698878342
57.0,Chamarajpet,"1st Cross Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",0.825,0.014236410698878342
259.0,R.T. Nagar,"Jayamahal Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",0.825,0.014236410698878342
1558.0,Jeevanbheemanagar,"Old Madras Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",0.8,0.013805004314063849
91.0,Adugodi,"1st B Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",0.8,0.013805004314063849
489.0,Hebbala,"MBT Road, Yogesh Nagar, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",0.8,0.013805004314063849
387.0,HSR Layout,"Outer Ring Road, Sai Nandana Residency, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",0.8,0.013805004314063849
369.0,Kamakshipalya,"Magadi Main Road, Herohalli Cross, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",0.8,0.013805004314063849
101.0,Mico Layout,"Bannerghatta Main Road, Mantri Elegance Shopping Mall, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",0.8,0.013805004314063849
785.0,Byatarayanapura,"Chord Road, BHEL Township, Widia Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",0.8,0.013805004314063849
1506.0,HSR Layout,"Outer Ring Road, Sai Nandana Residency, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",0.8,0.013805004314063849
505.0,Bellandur,"Outer Ring Road, Kristal Jade, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",0.8,0.013805004314063849
1536.0,Byatarayanapura,"Mysore Road, Helmet Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",0.8,0.013805004314063849
779.0,Jeevanbheemanagar,"Old Airport Road, Carlton Towers, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",0.8,0.013805004314063849
811.0,Yeshwanthpura,"MS Ramaiah Road, PW Frames Colony, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",0.8,0.013805004314063849
473.0,HAL Old Airport,"Old Airport Road, Airport Area, Bengaluru, Karnataka. Pin-560017 (India)",0.8,0.013805004314063849
1000.0,Jalahalli,"1st Main Road, Seetharam Industrial Estate, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",0.8,0.013805004314063849
986.0,Magadi Road,"Magadi Road, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",0.8,0.013805004314063849
40.0,Bellandur,"Sarjapura Main Road, Sri Balaji Layout, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",0.8,0.013805004314063849
775.0,Hennuru,"Thanisandra Main Road, Thanisandra Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",0.8,0.013805004314063849
710.0,Hulimavu,"Bannerghatta Main Road, Pride Regalia Apartment, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)",0.8,0.013805004314063849
658.0,Hebbala,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",0.8,0.013805004314063849
1496.0,Electronic City,"1st Cross Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",0.8,0.013805004314063849
1199.0,R.T. Nagar,"CBI Main Road, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",0.8,0.013805004314063849
617.0,Halasur,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",0.8,0.013805004314063849
280.0,Vijayanagara,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",0.8,0.013805004314063849
1476.0,Ashok Nagar,"Arab Lane B Street, Senior Police Officers Residential Complex, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",0.8,0.013805004314063849
1617.0,Halasuru Gate,"District Office Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",0.8,0.013805004314063849
1451.0,Adugodi,"Domlur Inner Ring Road, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",0.8,0.013805004314063849
593.0,Hebbala,"MBT Road, New Layout, RT Nagar Post, Bengaluru, Karnataka. Pin-560032 (India)",0.8,0.013805004314063849
316.0,Mico Layout,"Bannerghatta Main Road, Bilekahalli Junction, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",0.8,0.013805004314063849
960.0,Jeevanbheemanagar,"Suranjan Das Road, Duo Harmony, Binnamangala, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",0.8,0.013805004314063849
769.0,Shivajinagar,"Cubbon Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",0.8,0.013805004314063849
1147.0,Banaswadi,"MBT Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",0.8,0.013805004314063849
139.0,Magadi Road,"G Narayana Kumar Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",0.8,0.013805004314063849
1503.0,Magadi Road,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",0.8,0.013805004314063849
535.0,Banashankari,"Dr Rajkumar Puniya Bhoomi Road, Phase 2 Block 7, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.8,0.013805004314063849
523.0,Yelahanka,"Bellary Road, NCC Urban Windsor, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",0.8,0.013805004314063849
760.0,Whitefield,"HAL Airport Road, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",0.8,0.013805004314063849
1538.0,Wilson Garden,"Bannerghatta Main Road, Dairy Circle, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",0.8,0.013805004314063849
755.0,Mahadevapura,"Outer Ring Road, Durga Rainbow, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",0.8,0.013805004314063849
1099.0,Ashok Nagar,"Richmond Road, Purva Premiere, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",0.8,0.013805004314063849
610.0,Mico Layout,"Bannerghatta Main Road, Gopalan Innovation Mall, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",0.8,0.013805004314063849
236.0,Vijayanagara,"Chord Road, Remco Housing Cooperative Society, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",0.8,0.013805004314063849
338.0,Whitefield,"HAL Airport Road, Parimala Sunridge, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",0.8,0.013805004314063849
1229.0,HSR Layout,"Outer Ring Road, Mantri Sarovar, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",0.8,0.013805004314063849
134.0,Hebbala,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",0.8,0.013805004314063849
1299.0,Yeshwanthpura,"Watch Factory Road, CMTI Quarters, Peenya, Bengaluru, Karnataka. Pin-560022 (India)",0.75,0.012942191544434857
654.0,Shivajinagar,"Cubbon Road, Dickenson Road Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",0.7150000000000001,0.012338222605694565
214.0,Banashankari,"Dr Rajkumar Puniya Bhoomi Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.7150000000000001,0.012338222605694565
1122.0,Chikkajala,"Bengaluru Bellary Road, Railway Annaiappan Nagar, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",0.7150000000000001,0.012338222605694565
1174.0,Chikkajala,"Bagaluru Main Road, Halcyon Defence Enclave, Satanur, Bengaluru, Karnataka. Pin-562149 (India)",0.66,0.011389128559102674
1593.0,Ashok Nagar,"Hosur Road, Muniswamy Garden, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",0.66,0.011389128559102674
852.0,J.P. Nagar,"16th Cross Road, Rose Garden, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",0.6,0.010353753235547885
943.0,Malleshwaram,"14th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.6,0.010353753235547885
200.0,Yelahanka,"Bellary Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",0.6,0.010353753235547885
1393.0,Yelahanka,"Bengaluru Bellary Road, Ecopolis, Yelahanka, Bengaluru, Karnataka. Pin-560063 (India)",0.6,0.010353753235547885
1526.0,Chamarajpet,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",0.6,0.010353753235547885
1083.0,Halasur,"Ulsoor Road, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",0.6,0.010353753235547885
1500.0,Ashok Nagar,"Commissariat Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",0.6,0.010353753235547885
264.0,Malleshwaram,"Da Ra Bendre Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",0.6,0.010353753235547885
492.0,High ground,"Palace Loop Cross Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",0.6,0.010353753235547885
141.0,Chikkajala,"Bengaluru Bellary Road, Vidyanagar Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",0.6,0.010353753235547885
409.0,HAL Old Airport,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.6,0.010353753235547885
1013.0,Yelahanka,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",0.55,0.009490940465918895
1540.0,Ashok Nagar,"Wellington Street, Spartan Heights Apartments, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",0.55,0.009490940465918895
1495.0,Banashankari,"80 Feet Main Road, VBHCS Layout, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",0.55,0.009490940465918895
1450.0,Byatarayanapura,"Bangarappa Nagar Road, BDA Layout, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",0.55,0.009490940465918895
1552.0,Banaswadi,"MBT Road, Hennuru Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",0.55,0.009490940465918895
1422.0,Electronic City,"Electronics City Flyover, AECS Layout B Block, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",0.55,0.009490940465918895
1366.0,Whitefield,"HAL Airport Road, Pride Orchid, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",0.55,0.009490940465918895
1559.0,Cubbon Park,"Cubbon Road, Chalukya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",0.55,0.009490940465918895
992.0,Chamarajpet,"AS Char Main Road, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",0.55,0.009490940465918895
1562.0,City Market,"BGS Flyover, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",0.55,0.009490940465918895
1632.0,Yelahanka,"Bellary Road, Nitesh Central Park, Vinayak Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",0.55,0.009490940465918895
1346.0,Kamakshipalya,"Magadi Main Road, Herohalli Cross, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",0.55,0.009490940465918895
1283.0,Whitefield,"HAL Airport Road, Sumadhura LNR Lake Breeze, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",0.55,0.009490940465918895
1572.0,Adugodi,"Hosur Road, UCO Bank Junction, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",0.55,0.009490940465918895
1175.0,Mahadevapura,"Outer Ring Road, Durga Petals, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",0.55,0.009490940465918895
1163.0,R.T. Nagar,"Binny Mill Main Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)",0.55,0.009490940465918895
1631.0,Jayanagara,"East End A Main Road, SRK Garden, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",0.55,0.009490940465918895
930.0,Banaswadi,"Outer Ring Road, Ranka Junction, Annaiah Reddy Industrial Area, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",0.55,0.009490940465918895
620.0,Electronic City,"Hosur Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",0.55,0.009490940465918895
525.0,Hebbala,"Bellary Road, Kirloskar Business Park, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",0.55,0.009490940465918895
833.0,Electronic City,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",0.55,0.009490940465918895
803.0,K.G. Halli,"MBT Road, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",0.55,0.009490940465918895
797.0,Magadi Road,"G Narayana Kumar Road, Old Tollgate, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",0.55,0.009490940465918895
777.0,Hennuru,"Thanisandra Main Road, King Space Meadows, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",0.55,0.009490940465918895
748.0,Yelahanka,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",0.55,0.009490940465918895
731.0,HAL Old Airport,"Embassy Tech Square Main Road, Embassy Tech Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",0.55,0.009490940465918895
724.0,Mico Layout,"1st Cross Road, RMZ Futura, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",0.55,0.009490940465918895
696.0,Jeevanbheemanagar,"Old Madras Road, Bangalore Metropolitan Transport Corporation Quarters, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",0.55,0.009490940465918895
586.0,Yeshwanthpura,"Mumbai Bengaluru Highway, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",0.55,0.009490940465918895
